season,episode,scene,line_text,speaker,deleted
2,21,60,"[telephone ringing] Dunder Mifflin. This is Pam. Hold, please. Dwight, it's the Sheriff. He said that it's really important. It's regarding your desk. I'll transfer.",Pam,True
1,1,38,"What is the most important thing for a company? Is it the cash flow? Is it the inventory? Nuh-uh. It's the people. The people. My proudest moment here was not when I increased profits by 17% or when I cut expenses without losing a single employee. No, no, no, no, no. It was a young Guatemalan guy. First job in the country, barely spoke English. He came to me, and said, 'Mr. Scott, would you be the godfather of my child?' Wow. Wow. Didn't work out in the end. We had to let him go. He sucked.",Michael,False
9,14,34,Whoa.,Pam,False
2,10,29,I'll take the oven mitt.,Meredith,False
6,24,33,Really?,Jim,False
4,4,30,Why are you calling me here at home?,Stanley,False
8,14,27,This is stupid! Cut.,Dwight,False
1,4,56,She had a hysterectomy.,Dwight,False
9,11,29,It's insane! They need to have the A.C. on year round! January too!,Oscar,False
6,21,25,"You ever notice you can ooze two things: sexuality and pus. Man, I tell ya.",Creed,False
5,14,15,What is that? [looks at sign that says 'IT IS YOUR BIRTHDAY.'] It is your birthday period.,Jim,False
9,11,32,"And we have torn up the carpet! Oh, we're going to be in so much trouble!",Nellie,False
4,10,48,Are you talking about Beverley?,Pam,False
7,14,16,Go get 'em. Start quipin'.,Gabe,False
5,2,6,Sometimes I download pirated music onto my work computer.,Kelly,False
8,11,10,"Gabe, listen to me. Don't bother Bill with this. He has to go put out a fire on the home front. Just wait twenty minutes and then I want you to listen to Dwight's pitch. Make him feel valued. Make him feel heard.",Robert,False
1,3,5,That is a great offer. Thank you. I really think I should be concentrating on sales.,Jim,False
9,4,30,"Dwight, sometimes it takes couples years to get pregnant.",Jim,False
9,19,34,Let's get him inside.,Dwight,False
5,16,20,You know what guys? I don't think we need to do this.,Michael,False
6,14,22,I don't want to appear ungrateful for everything Sabre's doing for us.,Michael,False
8,7,30,"Okay, Dwight, come on. [to old man] You can go first.",Jim,False
9,8,14,That's what I'm talkin' about.,Darryl,False
7,12,16,[imitating E.T.] Reese's Pieces?,Holly,False
4,12,36,[pointing] Ryan!,Pam,False
4,5,36,"Hey, could you do me a favor? Could you put that in the DVD player?",Jim,False
5,10,46,I didn't ask you where it was.  I told you where it needs to be.,Phyllis,False
1,6,2,"Tah, come on Dwight. Just help me out here. That's just stupid.",Michael,False
1,6,20,I'm engaged. So...,Pam,False
8,17,3,"Okay. Nellie, thank you. Thank you so much.",Dwight,False
9,2,24,Anything else would be inconsistent.,Dwight,False
3,2,48,"Yes, I'm aware of Jan and Michael's... history. Um, I don't really like to talk about it 'cause it's unprofessional. Kind of gross.",Josh,False
5,24,30,"Oh, I'm engaged to Pam.",Jim,False
6,7,39,Mmm-hmm.,Pam,False
8,23,36,"Oh, man, I'd have to sell beets. Probably submit them for competitions.",Jim,False
9,13,40,"Psst. Jim Jim? [whispering] Jim, turn around. Jim, turn around. Jim, turn around.",Dwight,False
9,23,43,I know Dwight misses Kevin. I saw him make his portrait out of a Wooly Willy. Tomorrow's his wedding day. You can't be anything but happy on your wedding day.,Jim,False
9,19,22,"Man, he's really in twinkle town now.",Meredith,False
5,3,20,"OK, what else?",Michael,False
5,11,16,[enters the office and walks to Angela] I need to talk to you.,Andy,False
2,13,24,"Uh, I really don't want to talk about it.",Jim,False
7,17,14,"Question, should I get stripes shaved on the side of my head?",Michael,False
7,24,67,"No, why would you think that?",Jim,False
6,9,32,What does that mean?,Phyllis,False
4,2,42,Good.,Angela,False
5,4,49,"Oh, that's good.",Jim,False
4,9,3,"Dwight, it's couples only. And besides, I only have six wine glasses, so it will be me and Jan, and Pam and Jim, and Angela and Andy.",Michael,False
5,13,16,Right.,Jim,False
4,1,21,[applauds],Kevin,False
5,24,23,I'm just hiding out until all this stuff blows over.  With Creed. Playing chess. At work.  He's winning.  I feel like I'm describing a dream I had.,Jim,False
4,2,2,You guys are together?,Phyllis,False
1,4,27,I know. I know exactly what to do.,Dwight,False
6,19,42,"[Erin sits with man, rubs her hand on his thigh] Hey, big boy. Do you like it when I do that?",Erin,False
3,19,42,"It's OK. I can't always have what I want, but I can always want what I have.",Andy,False
4,1,85,Question: Has anyone recently offended a Gypsy?,Dwight,False
6,3,12,That's exactly what Wallace told us.,Jim,False
9,2,26,"When you use a ridiculous font, no one thinks you have a plan.",Nellie,False
1,3,29,Dwight Schrute.,Dwight,False
4,11,36,Good. Please hurry.,Jim,False
8,6,11,Oh yeah.,Darryl,False
7,17,5,"[sees Holly and Todd shaking hands in the conference room] Yes! The Pack is back! Ladies and gentlemen, I would like to introduce you to a man who needs no introduction, probably because most of you have done it with him. Just kidding he wouldn't be interested in any of you. In all seriousness, Todd Packer, is a permanent salesman at this branch. And I would like to invite you to welcome him with open arms.",Michael,False
8,12,16,"Well, I can't. I'm going skiing with Jessica. you know, a couple of dopes on the slopes.",Andy,False
6,9,41,I should just go.  [accent]  Where to now Caleb?,Pam,False
9,17,4,Keep them.,Dwight,False
2,13,49,"Yeah, I know when it's from, Ryan.",Michael,True
9,23,47,What the [bleep] is your problem you [bleep] [bleep] [bleep]?!,Angela,False
3,22,34,When's the contest?,Pam,False
2,5,48,I don't know. I got nephews.,Creed,True
9,18,6,Dwight is dating a brussel sprout farmer named Esther.  She's coming here this afternoon with her father.  Who knows? Maybe she'll be pulling the horse cart! [laughs],Angela,False
7,8,20,"You know what? I'm so confused. Is this a Glee watching party? Or a Glee pausing party? 'Cause we keep stopping it, to get a history lesson from...",Kelly,False
1,5,49,Yes!,Dwight,False
9,22,3,"Ah, much, ok.",Dwight,False
2,1,50,"We got to see Ping.  [Pam nods] And we learned of Michael's true feelings for Ryan. [Pam nods] Which was touching. And, we heard Michael change the lyrics to a number of classic songs. [Pam nods] Which for me, has ruined them for life. [looks at Pam, who is staring at him, nodding]",Jim,False
4,7,52,"Yup, Phyllis called me Michael. And I will always and forever be haunted by that fact.",Jim,False
3,4,15,I have no idea.  We went right for the copier.,Jim,False
3,11,1,You can't see... You can't see my stomach.,Dwight,False
4,7,17,"This is what a true survivor man does. You simulate a disaster, like a plane wreck. You could only wear the clothes that you have on, and you could only use the stuff you have in your pockets. Now, in this case, this disaster is a serial killer. Creepy guy who's abducted me and is taking me out into the wilderness to leave me for dead.",Michael,False
8,11,10,"You know, Gabe? You could have gone with garbage disposal, incinerator or eraser, and instead you chose toilet. God bless you. You're an American classic.",Dwight,False
7,13,18,And?,Ryan,False
5,24,24,"No, we gotta be deadly serious.  We'll start our own paper company.  The Schrute-Bernard-Lapin-Vance...Stanley Paper Company.",Dwight,False
3,23,75,[hands David his papers] There you go.,Jim,False
7,5,23,That's a lie.,Andy,False
7,14,4,"Alright, let me turn on some music.",Jim,False
9,11,7,Ooo! 16 types of espresso! Now that's Italian.,Phyllis,False
1,6,35,Thanks.,Katy,False
9,4,27,Hurry it up for god's sake. They're gonna be out of banana cream!,Stanley,False
7,4,36,It was probably just an ingrown mustache hair but we have to be exhaustive.,Dwight,False
8,2,6,"Oh, no no no no no. This is Dwight's meeting.",Andy,False
5,13,16,"Oh you can tell by the way I use my walk I'm a woman's man, no time to talk. Music loud, women warm, been kicked around since I was born. Oh, it's alright, it's okay, [Michael and Kelly join in] you can look the other way. Loo do do!",Andy,False
3,21,40,"[leaving a message] Hey, Jan. It's me, Michael. I'm just calling to say that I think we need a little break, permanently. And, uh, I know everybody says this, but I-I wanna remain friends. Or at least business associates who get along. Oh, just so you know, it's not me, it's you. [Jan walks in] OK, buddy. Somebody just walked in. I have to go. Um, so I'll talk to you later.",Michael,False
7,6,11,You're only one third as beautiful and only half her height.,Dwight,False
7,23,20,"Okay. All right. Fine. Everyone calm down. Someone get me a banana. Sorry I freaked you guys out - aah! [Dwight goes to flip the gun and it fires near Andy's ear, making everyone jump]",Dwight,False
6,19,1,"Gets to go home. [everyone starts to do push-ups] Ooh! I say 'dance,' they say 'how high?' Here we go. Oh, no. No, no, no. Butt to high. [steps on Angela] Disqualified!",Michael,False
7,17,10,Do I have any say in this?!,Jim,False
3,19,25,"Find out whose car that is.  If it's Stanley's, call the offices of James P. Albini, see if he handles hate crimes.",Michael,False
3,23,23,"Weird. Yeah, I didn't get both of your messages.",Michael,False
4,10,35,Hmm.,Michael,False
2,4,44,Eat it! You gotta eat it. You have to eat it!,Dwight,False
2,3,14,"Michael, this is Bill. He's the head of the condo association.",Carol,False
2,5,50,Excuse me?,Jan,True
2,14,13,What?  I did not do that.  That sounds disgusting.,Jim,False
8,4,15,"Ooh, that sounds great.",Andy,False
9,15,32,What?,Andy,False
5,5,29,"Wow, that's- that's a little rude. What's your deal?",Jim,False
9,23,24,I thought you guys couldn't come.,Dwight,False
6,22,5,"Ooh! Things with Donna are so... oh-ho-ho! They're going great. I, uh... we're just clicking on every level. Emotionally and sexually and... orally and I am not used to relationships going this well. I'm actually having trouble focusing on my job. And I like it!",Michael,False
2,2,43,Mmmhmmm.,Michael,False
5,7,30,Thank you.,Oscar,False
8,21,35,This meeting is not about any one person in particular. It is a human problem.,Nellie,False
9,21,49,He was good.,Stanley,False
5,1,100,"[in a hospital bed, watching Entourage in Spanish] Oh, I went zip lining my third day in Costa Rica.  I guess the harness wasn't strapped in exactly right.  I broke my neck.  And, I've been in the hospital five weeks now.  I still haven't seen the beach.  It's nice to have visitors.",Toby,False
9,12,23,"Senator Lipton helped me submit my design for a new mural on a building downtown. Now I'm just waiting to hear from the selection committee. But, you know, let's be realistic. There are a ton of great artists in Scranton with way more experience. I mean, who are they gonna go with -- some nobody like me or a big name like Tracy Fleeb?",Pam,False
9,21,38,I don't think so.,David Wallace,False
7,12,21,I went to Portugal.,Erin,False
9,17,30,"I am going through a twelve-step program. I'm currently on step zero. Which is have a [expletive] of fun. I spent six hours carefully removing the frosting and then layering in a variety of drugs, some legal, some not. Some laxative, some constipating. You don't fire the Pac-Man and expect to get away with it.",Todd Packer,False
7,13,23,What are you...,Andy,False
2,3,18,Shh Shh.,Dwight,False
2,11,37,"Well, if you like her so much, don't give up.",Michael,False
8,5,20,"It was a ghost, I told you this on, like, our first date.",Pam,False
2,2,43,"They didn't get to me. I got to them. I am still the same old Michael Scott. New and improved. You know what? I love Phyllis. You know what else? I think she is gorgeous. I think she is incredibly, incredibly attractive person. [to Phyllis] C'mere, c'mere, c'mon!  Come on! Come on.",Michael,False
3,14,31,"So um, well good.",Karen,False
9,18,19,'Three PM Girl',Oscar,False
9,20,44,"Hey! [Runs after her and looks into her eyes] I... [hugs her tightly, Pam doesn't hug back]",Jim,False
8,18,3,"Hi, hello.",Creed,False
5,2,6,I'll smoke with you.  I got a bag of cigars in my purse.,Meredith,False
3,7,50,I don't understand.,Michael,False
4,2,15,I am not old. You are old. You are like a hundred.,Michael,False
2,8,25,Next suggestion.,Dwight,False
8,2,11,"Andy, do you know why I chose you?",Robert,False
9,8,12,God!,Angela,False
8,13,3,What was the case?,Erin,False
5,14,6,So this is fun.,Jim,False
5,5,31,"Andy, I've been meaning to ask you, which a cappella group should I join? The Harmoniacs, or the Do-Re-Mi-Go's?",Dwight,False
7,22,15,You really would?,Kelly,False
1,6,10,"You should sell a lot here because this branch made over a million dollars last year. Not that we're all millionaires. I'm probably closest. So here's Oscar. Oscar, this is Katy.",Michael,False
3,22,4,Yes.,David,False
6,10,15,"Michael, I hated the twirl.",Kevin,False
7,15,34,"No, we're gonna talk now. You're not breaking up with me.",Holly,False
4,2,26,Really?,Dwight,False
3,12,30,"Hey Kev, guess what. I won an art contest today.",Pam,True
6,21,40,"Dwight, we know Kelly applied. We're not gonna cross her. No matter how good the program is.",Oscar,False
5,1,20,I'm sure it was really lovely.,Pam,False
3,8,57,"Thank you, Andy. That's... very kind. Thanks.",Michael,False
5,4,31,I'm good. How you doing?,Jim,False
3,3,17,"It's not up to Michael, it's Jan's call. Talk to her.",Angela,False
8,15,15,"You didn't poison me, it's just stress.",Dwight,False
